district_id,province_name,district_name,pi_scenario,year,month,V_TR,A_d,V_in_day,rate_pp_year,daily_rate,pi_weighted,seasonal_multiplier,M_climate,eta,days_in_month,d_days,lambda_import_per_day,lambda_import_window,lambda_import,expected_imported_cases_per_month,q_import_month,eta_sens,scale_factor
TUR.40.25_1,Istanbul,Kartal,high,2027,7,0.7604649293442438,7095480,27367.01162134191,3.858537867424856e-4,1.0813533163312312e-6,3.2440546869905162e-6,1.407791895937949,1.022910682808236,0.25,31,3,0.02929742716531559,0.08789228149594676,0.9082202421247833,0.9082202421247833,0.08414047357185928,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2027,8,0.7604649293442438,7095480,32496.601224981023,3.858537867424856e-4,1.0813533163312312e-6,3.2440546869905162e-6,1.6716641364809814,1.022910682808236,0.25,31,3,0.03478884800000327,0.10436654400000982,1.0784542880001016,1.0784542880001016,0.09910498076977958,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2027,9,0.7604649293442438,7095480,26764.73910890727,3.858537867424856e-4,1.0813533163312312e-6,3.2440546869905162e-6,1.3768102756615694,1.022910682808236,0.25,30,3,0.028652671526268575,0.08595801457880572,0.8595801457880572,0.8595801457880572,0.08236724239079818,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2027,10,0.7604649293442438,7095480,25524.709725328677,3.858537867424856e-4,1.0813533163312312e-6,3.2440546869905162e-6,1.3130216771444592,1.022910682808236,0.25,31,3,0.027325172892113222,0.08197551867633966,0.8470803596555098,0.8470803596555098,0.07870548707057368,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2027,11,0.7604649293442438,7095480,15299.117594356516,3.858537867424856e-4,1.0813533163312312e-6,3.2440546869905162e-6,0.7870049555407285,1.022910682808236,0.25,30,3,0.01637828746580114,0.04913486239740342,0.4913486239740341,0.4913486239740341,0.047947275072726336,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2027,12,0.7604649293442438,7095480,12177.83654940464,3.858537867424856e-4,1.0813533163312312e-6,3.2440546869905162e-6,0.6264425155919956,1.022910682808236,0.25,31,3,0.013036837352715177,0.03911051205814553,0.4041419579341705,0.4041419579341705,0.03835557003125045,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2028,1,0.7604649293442438,7095480,12207.90459216941,3.858537867424856e-4,1.0703219037085908e-6,3.2109605559993426e-6,0.6279892517689902,1.0124754719962425,0.25,31,3,0.012935703038563543,0.03880710911569063,0.4010067941954698,0.4010067941954698,0.03806376001583245,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2028,2,0.7604649293442438,7095480,10110.29801471767,3.858537867424856e-4,1.0703219037085908e-6,3.2109605559993426e-6,0.520085854004514,1.0124754719962425,0.25,29,3,0.010713043484436777,0.032139130453310336,0.3106782610486666,0.3106782610486666,0.031628157307207805,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2028,3,0.7604649293442438,7095480,11210.146706425014,3.858537867424856e-4,1.0703219037085908e-6,3.2109605559993426e-6,0.5766633896290498,1.0124754719962425,0.25,31,3,0.0118784618374279,0.0356353855122837,0.3682323169602649,0.3682323169602649,0.035007920561207384,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2028,4,0.7604649293442438,7095480,15317.469086139887,3.858537867424856e-4,1.0703219037085908e-6,3.2109605559993426e-6,0.7879489782849164,1.0124754719962425,0.25,30,3,0.016230650387600378,0.04869195116280113,0.48691951162801134,0.48691951162801134,0.047525506828870356,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2028,5,0.7604649293442438,7095480,20719.133794331512,3.858537867424856e-4,1.0703219037085908e-6,3.2109605559993426e-6,1.0658170884747757,1.0124754719962425,0.25,31,3,0.02195434605146359,0.06586303815439078,0.6805847275953711,0.6805847275953711,0.06374091271684768,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2028,6,0.7604649293442438,7095480,24081.086776417,3.858537867424856e-4,1.0703219037085908e-6,3.2109605559993426e-6,1.2387599814800696,1.0124754719962425,0.25,30,3,0.025516728528941875,0.07655018558682564,0.7655018558682563,0.7655018558682563,0.07369357410925559,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2028,7,0.7604649293442438,7095480,27367.01162134191,3.858537867424856e-4,1.0703219037085908e-6,3.2109605559993426e-6,1.407791895937949,1.0124754719962425,0.25,31,3,0.028998550301062485,0.08699565090318745,0.8989550593329371,0.8989550593329371,0.08331891764074362,0.33,1.32
