district_id,province_name,district_name,pi_scenario,year,month,V_TR,pi_global,seasonal_multiplier,M_climate,eta,rho,days_in_month,d_days,lambda_import_per_day,lambda_import_window,lambda_import,expected_imported_cases_per_month,q_import_month,eta_sens,scale_factor
TUR.10.4_1,Artvin,Hopa,high,2084,3,0.06705690518671184,94.66805400809164,0.6517097770197132,1.6440329370767608,0.25,1.0911248368792599,31,7,1.1132107894362435,7.792475526053704,34.509534472523555,34.509534472523555,0.999587170352571,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2084,4,0.06705690518671184,94.66805400809164,0.8013462854757657,1.6440329370767608,0.25,1.0911248368792599,30,7,1.368810722996557,9.581675060975897,41.06432168989671,41.06432168989671,0.9999310186969914,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2084,5,0.06705690518671184,94.66805400809164,1.103207914941687,1.6440329370767608,0.25,1.0911248368792599,31,7,1.8844322997894802,13.191026098526363,58.41740129347389,58.41740129347389,0.9999981327169509,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2084,6,0.06705690518671184,94.66805400809164,1.2494033544433176,1.6440329370767608,0.25,1.0911248368792599,30,7,2.134154409781189,14.939080868468324,64.02463229343567,64.02463229343567,0.9999996748830484,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2084,7,0.06705690518671184,94.66805400809164,1.4337240087847871,1.6440329370767608,0.25,1.0911248368792599,31,7,2.4489996804278893,17.142997762995225,75.91899009326457,75.91899009326457,0.9999999641168411,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2084,8,0.06705690518671184,94.66805400809164,1.5342554185233497,1.6440329370767608,0.25,1.0911248368792599,31,7,2.6207212871068366,18.345049009747857,81.24235990031194,81.24235990031194,0.999999989214347,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2084,9,0.06705690518671184,94.66805400809164,1.3207324366221658,1.6440329370767608,0.25,1.0911248368792599,30,7,2.2559943862277545,15.791960703594281,67.67983158683263,67.67983158683263,0.999999861439766,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2084,10,0.06705690518671184,94.66805400809164,1.243603460048037,1.6440329370767608,0.25,1.0911248368792599,31,7,2.1242473848352956,14.869731693847068,65.85166892989416,65.85166892989416,0.9999996515362725,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2084,11,0.06705690518671184,94.66805400809164,0.7251823004971923,1.6440329370767608,0.25,1.0911248368792599,30,7,1.2387120612389582,8.670984428672707,37.16136183716874,37.16136183716874,0.9998285097987695,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2084,12,0.06705690518671184,94.66805400809164,0.6541469635058071,1.6440329370767608,0.25,1.0911248368792599,31,7,1.1173738423592716,7.821616896514901,34.63858911313742,34.63858911313742,0.999599027173188,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2085,1,0.06705690518671184,95.24239345499502,0.6281034622015411,1.6431858077267836,0.25,1.0911248368792599,31,7,1.0788408186671488,7.551885730670041,33.44406537868161,33.44406537868161,0.9994748810400556,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2085,2,0.06705690518671184,95.24239345499502,0.6545846179366359,1.6431858077267836,0.25,1.0911248368792599,28,7,1.124325286516388,7.8702770056147155,31.481108022458862,31.481108022458862,0.9996180714488075,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2085,3,0.06705690518671184,95.24239345499502,0.6517097770197132,1.6431858077267836,0.25,1.0911248368792599,31,7,1.1193874125593177,7.835711887915224,34.70100978933885,34.70100978933885,0.9996046392378208,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2085,4,0.06705690518671184,95.24239345499502,0.8013462854757657,1.6431858077267836,0.25,1.0911248368792599,30,7,1.3764055361649186,9.63483875315443,41.29216608494755,41.29216608494755,0.9999345902189376,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2085,5,0.06705690518671184,95.24239345499502,1.103207914941687,1.6431858077267836,0.25,1.0911248368792599,31,7,1.8948880267975179,13.264216187582628,58.741528830723055,58.741528830723055,0.9999982645020582,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2085,6,0.06705690518671184,95.24239345499502,1.2494033544433176,1.6431858077267836,0.25,1.0911248368792599,30,7,2.1459957138726997,15.021969997108897,64.37987141618099,64.37987141618099,0.9999997007450637,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2085,7,0.06705690518671184,95.24239345499502,1.4337240087847871,1.6431858077267836,0.25,1.0911248368792599,31,7,2.4625878958836456,17.23811527118552,76.34022477239301,76.34022477239301,0.9999999673726607,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2085,8,0.06705690518671184,95.24239345499502,1.5342554185233497,1.6431858077267836,0.25,1.0911248368792599,31,7,2.6352622957412164,18.446836070188514,81.6931311679777,81.6931311679777,0.9999999902581623,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2085,9,0.06705690518671184,95.24239345499502,1.3207324366221658,1.6431858077267836,0.25,1.0911248368792599,30,7,2.2685117164797877,15.879582015358514,68.05535149439363,68.05535149439363,0.9999998730638986,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2085,10,0.06705690518671184,95.24239345499502,1.243603460048037,1.6431858077267836,0.25,1.0911248368792599,31,7,2.1360337200386654,14.952236040270657,66.21704532119863,66.21704532119863,0.9999996791320086,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2085,11,0.06705690518671184,95.24239345499502,0.7251823004971923,1.6431858077267836,0.25,1.0911248368792599,30,7,1.245585025131227,8.71909517591859,37.36755075393681,37.36755075393681,0.9998365649960334,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2085,12,0.06705690518671184,95.24239345499502,0.6541469635058071,1.6431858077267836,0.25,1.0911248368792599,31,7,1.1235735640807345,7.8650149485651415,34.83078048650277,34.83078048650277,0.9996160564220389,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2086,1,0.06705690518671184,95.75763013262564,0.6281034622015411,1.695561286679096,0.25,1.0911248368792599,31,7,1.1192504441491469,7.834753109044028,34.696763768623555,34.696763768623555,0.9996042599924984,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2086,2,0.06705690518671184,95.75763013262564,0.6545846179366359,1.695561286679096,0.25,1.0911248368792599,28,7,1.1664386019953095,8.165070213967166,32.66028085586866,32.66028085586866,0.9997155833205692,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2086,3,0.06705690518671184,95.75763013262564,0.6517097770197132,1.695561286679096,0.25,1.0911248368792599,31,7,1.1613157724508811,8.129210407156169,36.00078894597732,36.00078894597732,0.9997051991184014,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2086,4,0.06705690518671184,95.75763013262564,0.8013462854757657,1.695561286679096,0.25,1.0911248368792599,30,7,1.4279609012061565,9.995726308443096,42.83882703618469,42.83882703618469,0.9999544056297476,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2086,5,0.06705690518671184,95.75763013262564,1.103207914941687,1.695561286679096,0.25,1.0911248368792599,31,7,1.9658639429552052,13.761047600686435,60.94178223161136,60.94178223161136,0.9999989440266405,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2086,6,0.06705690518671184,95.75763013262564,1.2494033544433176,1.695561286679096,0.25,1.0911248368792599,30,7,2.226377250780718,15.584640755465022,66.79131752342153,66.79131752342153,0.9999998295187906,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2086,7,0.06705690518671184,95.75763013262564,1.4337240087847871,1.695561286679096,0.25,1.0911248368792599,31,7,2.5548278750050346,17.883795125035245,79.19966412515608,79.19966412515608,0.9999999828932913,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2086,8,0.06705690518671184,95.75763013262564,1.5342554185233497,1.695561286679096,0.25,1.0911248368792599,31,7,2.7339700574194366,19.137790401936055,84.75307178000253,84.75307178000253,0.9999999951183883,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2086,9,0.06705690518671184,95.75763013262564,1.3207324366221658,1.695561286679096,0.25,1.0911248368792599,30,7,2.3534822768055697,16.47437593763899,70.6044683041671,70.6044683041671,0.9999999299723685,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2086,10,0.06705690518671184,95.75763013262564,1.243603460048037,1.695561286679096,0.25,1.0911248368792599,31,7,2.2160421152997207,15.512294807098048,68.69730557429135,68.69730557429135,0.9999998167280657,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2086,11,0.06705690518671184,95.75763013262564,0.7251823004971923,1.695561286679096,0.25,1.0911248368792599,30,7,1.292240308747324,9.045682161231268,38.76720926241972,38.76720926241972,0.9998821009916303,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2086,12,0.06705690518671184,95.75763013262564,0.6541469635058071,1.695561286679096,0.25,1.0911248368792599,31,7,1.165658722651273,8.159611058558909,36.13542040218946,36.13542040218946,0.999714026399846,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2087,1,0.06705690518671184,96.21927562873026,0.6281034622015411,1.857831839655526,0.25,1.0911248368792599,31,7,1.2322785207055431,8.625949644938801,38.20063414187184,38.20063414187184,0.9998206102320741,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2087,2,0.06705690518671184,96.21927562873026,0.6545846179366359,1.857831839655526,0.25,1.0911248368792599,28,7,1.2842319987224255,8.98962399105698,35.95849596422792,35.95849596422792,0.9998753030283998,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2087,3,0.06705690518671184,96.21927562873026,0.6517097770197132,1.857831839655526,0.25,1.0911248368792599,31,7,1.2785918376254748,8.950142863378323,39.636346966389716,39.636346966389716,0.9998702813733193,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2087,4,0.06705690518671184,96.21927562873026,0.8013462854757657,1.857831839655526,0.25,1.0911248368792599,30,7,1.5721642606104635,11.005149824273245,47.16492781831391,47.16492781831391,0.9999833840889433,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2087,5,0.06705690518671184,96.21927562873026,1.103207914941687,1.857831839655526,0.25,1.0911248368792599,31,7,2.1643877151862845,15.15071400630399,67.09601917077481,67.09601917077481,0.9999997368953581,0.15,0.6
