district_id,province_name,district_name,pi_scenario,year,month,V_TR,pi_global,seasonal_multiplier,M_climate,eta,rho,days_in_month,d_days,lambda_import_per_day,lambda_import_window,lambda_import,expected_imported_cases_per_month,q_import_month
TUR.10.4_1,Artvin,Hopa,main,2062,7,0.06705690518671184,28.139036711778832,1.4337240087847871,1.5881011946053998,0.25,0.5455624184396299,31,7,0.5859774681499877,4.101842277049914,18.16530151264962,18.16530151264962,0.9834578279513461
TUR.10.4_1,Artvin,Hopa,main,2062,8,0.06705690518671184,28.139036711778832,1.5342554185233497,1.5881011946053998,0.25,0.5455624184396299,31,7,0.6270656696359089,4.389459687451362,19.439035758713178,19.439035758713178,0.9875925686995006
TUR.10.4_1,Artvin,Hopa,main,2062,9,0.06705690518671184,28.139036711778832,1.3207324366221658,1.5881011946053998,0.25,0.5455624184396299,30,7,0.539796672562796,3.7785767079395716,16.19390017688388,16.19390017688388,0.9771448020917819
TUR.10.4_1,Artvin,Hopa,main,2062,10,0.06705690518671184,28.139036711778832,1.243603460048037,1.5881011946053998,0.25,0.5455624184396299,31,7,0.5082732816333134,3.557912971433194,15.756471730632716,15.756471730632716,0.971501760667794
TUR.10.4_1,Artvin,Hopa,main,2062,11,0.06705690518671184,28.139036711778832,0.7251823004971923,1.5881011946053998,0.25,0.5455624184396299,30,7,0.29638932304182064,2.0747252612927447,8.89167969125462,8.89167969125462,0.8744090725572069
TUR.10.4_1,Artvin,Hopa,main,2062,12,0.06705690518671184,28.139036711778832,0.6541469635058071,1.5881011946053998,0.25,0.5455624184396299,31,7,0.2673564640924374,1.871495248647062,8.28805038686556,8.28805038686556,0.8461066191751038
TUR.10.4_1,Artvin,Hopa,main,2063,1,0.06705690518671184,29.595161264858618,0.6281034622015411,1.5004495808328584,0.25,0.5455624184396299,31,7,0.2550945999454977,1.785662199618484,7.907932598310429,7.907932598310429,0.8323140173675058
TUR.10.4_1,Artvin,Hopa,main,2063,2,0.06705690518671184,29.595161264858618,0.6545846179366359,1.5004495808328584,0.25,0.5455624184396299,28,7,0.26584951571154214,1.860946609980795,7.44378643992318,7.44378643992318,0.8444746611728257
TUR.10.4_1,Artvin,Hopa,main,2063,3,0.06705690518671184,29.595161264858618,0.6517097770197132,1.5004495808328584,0.25,0.5455624184396299,31,7,0.26468194310966714,1.85277360176767,8.205140236399682,8.205140236399682,0.8431983427252905
TUR.10.4_1,Artvin,Hopa,main,2063,4,0.06705690518671184,29.595161264858618,0.8013462854757657,1.5004495808328584,0.25,0.5455624184396299,30,7,0.3254545189016306,2.278181632311414,9.763635567048917,9.763635567048917,0.8975296337860039
