district_id,date.x,year,month,era5_value,variable,date.y,hist_value,bias
TUR.39.3_1,NA,2009,9,55.57154686595391,hurs,2009-09-16,54.35232925415039,1.219217611803522
TUR.39.3_1,NA,2009,10,60.864648540741015,hurs,2009-10-16,75.86228942871094,-14.997640887969922
TUR.39.3_1,NA,2009,11,75.50828674068015,hurs,2009-11-16,78.19512176513672,-2.6868350244565704
TUR.39.3_1,NA,2009,12,83.26279577188559,hurs,2009-12-16,79.03245544433594,4.230340327549655
TUR.39.3_1,NA,2010,1,81.25442891011855,hurs,2010-01-16,85.748504638671875,-4.494075728553327
TUR.39.3_1,NA,2010,2,80.55341421625114,hurs,2010-02-15,78.5802993774414,1.9731148388097353
TUR.39.3_1,NA,2010,3,67.04190667592023,hurs,2010-03-16,72.19429779052734,-5.152391114607113
TUR.39.3_1,NA,2010,4,63.547537620965585,hurs,2010-04-16,62.251644134521484,1.2958934864441005
TUR.39.3_1,NA,2010,5,54.70655009193338,hurs,2010-05-16,63.07341384887695,-8.366863756943573
TUR.39.3_1,NA,2010,6,59.02189080861202,hurs,2010-06-16,54.63862228393555,4.383268524676474
TUR.39.3_1,NA,2010,7,45.810002390950864,hurs,2010-07-16,48.50906753540039,-2.699065144449527
TUR.39.3_1,NA,2010,8,38.92274813762247,hurs,2010-08-16,38.10688018798828,0.815867949634189
TUR.39.3_1,NA,2010,9,47.51492882866628,hurs,2010-09-16,39.12553787231445,8.389390956351825
TUR.39.3_1,NA,2010,10,69.59701048146215,hurs,2010-10-16,79.78897857666016,-10.191968095198007
TUR.39.3_1,NA,2010,11,64.67327276874563,hurs,2010-11-16,83.72129821777344,-19.048025449027804
TUR.39.3_1,NA,2010,12,80.14124621636286,hurs,2010-12-16,83.19152069091797,-3.05027447455511
TUR.39.3_1,NA,2011,1,79.69199657366505,hurs,2011-01-16,81.23628997802734,-1.5442934043622927
TUR.39.3_1,NA,2011,2,77.25001436203276,hurs,2011-02-15,83.64269256591797,-6.392678203885211
TUR.39.3_1,NA,2011,3,71.98899691800997,hurs,2011-03-16,76.478179931640625,-4.489183013630651
TUR.39.3_1,NA,2011,4,72.23372307390036,hurs,2011-04-16,78.5504379272461,-6.316714853345729
TUR.39.3_1,NA,2011,5,68.69297153464274,hurs,2011-05-16,79.36328887939453,-10.670317344751794
TUR.39.3_1,NA,2011,6,58.71753193319849,hurs,2011-06-16,62.60284423828125,-3.8853123050827634
TUR.39.3_1,NA,2011,7,43.69083574910899,hurs,2011-07-16,48.075557708740234,-4.384721959631243
TUR.39.3_1,NA,2011,8,41.51493721235529,hurs,2011-08-16,37.5352783203125,3.979658892042792
TUR.39.3_1,NA,2011,9,42.26356399075419,hurs,2011-09-16,55.42478942871094,-13.161225437956745
TUR.39.3_1,NA,2011,10,62.727958723672586,hurs,2011-10-16,66.74333190917969,-4.0153731855071015
TUR.39.3_1,NA,2011,11,63.35848497828922,hurs,2011-11-16,68.52544403076172,-5.1669590524724995
TUR.39.3_1,NA,2011,12,73.37150385420895,hurs,2011-12-16,81.19146728515625,-7.819963430947297
TUR.39.3_1,NA,2012,1,84.07648127527092,hurs,2012-01-16,85.00030517578125,-0.9238239005103281
TUR.39.3_1,NA,2012,2,75.86696969667035,hurs,2012-02-15,79.6375503540039,-3.7705806573335536
TUR.39.3_1,NA,2012,3,70.065064730503,hurs,2012-03-16,79.42826080322266,-9.36319607271966
TUR.39.3_1,NA,2012,4,66.60040058059715,hurs,2012-04-16,79.8199691772461,-13.21956859664894
TUR.39.3_1,NA,2012,5,69.4873067688502,hurs,2012-05-16,73.42938995361328,-3.942083184763078
TUR.39.3_1,NA,2012,6,43.71538068941249,hurs,2012-06-16,52.14450454711914,-8.42912385770665
TUR.39.3_1,NA,2012,7,38.48772769733297,hurs,2012-07-16,36.71236801147461,1.775359685858362
TUR.39.3_1,NA,2012,8,38.199195400905275,hurs,2012-08-16,34.362918853759766,3.836276547145509
TUR.39.3_1,NA,2012,9,40.72966143758824,hurs,2012-09-16,56.14832305908203,-15.41866162149379
TUR.39.3_1,NA,2012,10,63.95126994338474,hurs,2012-10-16,60.676490783691406,3.274779159693331
TUR.39.3_1,NA,2012,11,77.79419377060941,hurs,2012-11-16,82.92681121826172,-5.132617447652308
TUR.39.3_1,NA,2012,12,83.51963115525915,hurs,2012-12-16,80.76801300048828,2.751618154770867
TUR.39.3_1,NA,2013,1,83.96926758767312,hurs,2013-01-16,86.91313171386719,-2.9438641261940717
TUR.39.3_1,NA,2013,2,77.918662234689,hurs,2013-02-15,88.51631164550781,-10.597649410818818
TUR.39.3_1,NA,2013,3,69.96576302653334,hurs,2013-03-16,78.11849212646484,-8.152729099931506
TUR.39.3_1,NA,2013,4,63.06706105376695,hurs,2013-04-16,70.79073333740234,-7.723672283635395
TUR.39.3_1,NA,2013,5,52.37985962676314,hurs,2013-05-16,72.15497589111328,-19.77511626435014
TUR.39.3_1,NA,2013,6,45.136881165157696,hurs,2013-06-16,65.90656280517578,-20.769681640018085
TUR.39.3_1,NA,2013,7,40.2017115958239,hurs,2013-07-16,45.94757080078125,-5.745859204957348
TUR.39.3_1,NA,2013,8,37.7056064709231,hurs,2013-08-16,35.01276397705078,2.6928424938723197
TUR.39.3_1,NA,2013,9,44.38923879865915,hurs,2013-09-16,47.39524459838867,-3.0060057997295218
TUR.39.3_1,NA,2013,10,57.273776342730095,hurs,2013-10-16,79.67903900146484,-22.40526265873475
TUR.39.3_1,NA,2013,11,68.59157434570108,hurs,2013-11-16,87.20728302001953,-18.615708674318455
TUR.39.3_1,NA,2013,12,68.90755569288547,hurs,2013-12-16,86.80958557128906,-17.902029878403596
TUR.39.3_1,NA,2014,1,82.10533351517628,hurs,2014-01-16,82.7739028930664,-0.6685693778901225
TUR.39.3_1,NA,2014,2,68.88439338107037,hurs,2014-02-15,76.08613586425781,-7.201742483187445
TUR.39.3_1,NA,2014,3,70.12339854182879,hurs,2014-03-16,71.28800201416016,-1.1646034723313647
TUR.39.3_1,NA,2014,4,67.22967022168483,hurs,2014-04-16,72.58843994140625,-5.358769719721423
TUR.39.3_1,NA,2014,5,65.99965104446464,hurs,2014-05-16,63.57548904418945,2.4241620002751887
TUR.39.3_1,NA,2014,6,55.072625623545626,hurs,2014-06-16,60.53206253051758,-5.459436906971952
TUR.39.3_1,NA,2014,7,46.28109462772914,hurs,2014-07-16,52.89395523071289,-6.612860602983751
TUR.39.3_1,NA,2014,8,42.56095558950146,hurs,2014-08-16,28.854900360107422,13.706055229394039
TUR.39.3_1,NA,2014,9,58.07692864265502,hurs,2014-09-16,38.753604888916016,19.323323753739004
TUR.39.3_1,NA,2014,10,70.41212851403833,hurs,2014-10-16,74.42852020263672,-4.0163916885983895
TUR.39.3_1,NA,2014,11,73.63142387609453,hurs,2014-11-16,85.76361083984375,-12.13218696374922
TUR.39.3_1,NA,2014,12,84.3124746827982,hurs,2014-12-16,86.45491790771484,-2.142443224916647
TUR.40.25_1,NA,1981,1,81.83648558497826,hurs,1981-01-16,76.188629150390625,5.647856434587638
TUR.40.25_1,NA,1981,2,80.26379376441734,hurs,1981-02-15,76.93870544433594,3.325088320081406
TUR.40.25_1,NA,1981,3,79.28895837550215,hurs,1981-03-16,83.45740509033203,-4.168446714829884
TUR.40.25_1,NA,1981,4,73.60172684140193,hurs,1981-04-16,73.00666809082031,0.5950587505816145
TUR.40.25_1,NA,1981,5,77.4516473241815,hurs,1981-05-16,78.67156219482422,-1.2199148706427252
TUR.40.25_1,NA,1981,6,69.75401315008925,hurs,1981-06-16,78.5242691040039,-8.770255953914656
TUR.40.25_1,NA,1981,7,74.60466533584582,hurs,1981-07-16,69.51378631591797,5.090879019927854
TUR.40.25_1,NA,1981,8,72.89846362174782,hurs,1981-08-16,61.23954772949219,11.658915892255635
TUR.40.25_1,NA,1981,9,76.9985832874502,hurs,1981-09-16,70.63606262207031,6.36252066537989
TUR.40.25_1,NA,1981,10,80.35648471069965,hurs,1981-10-16,75.86833190917969,4.488152801519959
TUR.40.25_1,NA,1981,11,75.62622158112586,hurs,1981-11-16,71.93553161621094,3.690689964914924
TUR.40.25_1,NA,1981,12,77.35385101094786,hurs,1981-12-16,75.65337371826172,1.700477292686145
TUR.40.25_1,NA,1982,1,79.20025626013009,hurs,1982-01-16,74.855560302734375,4.3446959573957145
TUR.40.25_1,NA,1982,2,80.03860629813674,hurs,1982-02-15,72.17940521240234,7.859201085734398
TUR.40.25_1,NA,1982,3,76.11564601306408,hurs,1982-03-16,71.13288116455078,4.982764848513298
TUR.40.25_1,NA,1982,4,79.48291504316465,hurs,1982-04-16,66.00618743896484,13.476727604199809
TUR.40.25_1,NA,1982,5,80.91686953191652,hurs,1982-05-16,63.87157440185547,17.04529513006105
TUR.40.25_1,NA,1982,6,70.0894437285047,hurs,1982-06-16,70.80432891845703,-0.7148851899523265
TUR.40.25_1,NA,1982,7,74.03849847749574,hurs,1982-07-16,67.10460662841797,6.933891849077767
TUR.40.25_1,NA,1982,8,75.89113610881074,hurs,1982-08-16,62.25918960571289,13.63194650309785
TUR.40.25_1,NA,1982,9,72.90860198526008,hurs,1982-09-16,71.70880126953125,1.199800715728827
TUR.40.25_1,NA,1982,10,74.66808304499007,hurs,1982-10-16,68.82964324951172,5.838439795478351
TUR.40.25_1,NA,1982,11,74.4722770916994,hurs,1982-11-16,77.46585845947266,-2.9935813677732597
TUR.40.25_1,NA,1982,12,77.21877999167756,hurs,1982-12-16,72.282928466796875,4.93585152488069
TUR.40.25_1,NA,1983,1,77.50438496193298,hurs,1983-01-16,77.7698745727539,-0.2654896108209215
TUR.40.25_1,NA,1983,2,76.69107618193195,hurs,1983-02-15,73.10802459716797,3.583051584763979
TUR.40.25_1,NA,1983,3,75.03577822443626,hurs,1983-03-16,72.07511901855469,2.9606592058815693
TUR.40.25_1,NA,1983,4,74.87963950893625,hurs,1983-04-16,69.08709716796875,5.7925423409675005
TUR.40.25_1,NA,1983,5,72.46768867736505,hurs,1983-05-16,71.39205169677734,1.0756369805877029
TUR.40.25_1,NA,1983,6,71.86852494003844,hurs,1983-06-16,67.924285888671875,3.9442390513665657
TUR.40.25_1,NA,1983,7,74.67684973455283,hurs,1983-07-16,62.55150604248047,12.125343692072363
TUR.40.25_1,NA,1983,8,72.09727560857264,hurs,1983-08-16,65.43463134765625,6.6626442609163945
TUR.40.25_1,NA,1983,9,73.6660167991937,hurs,1983-09-16,61.608482360839844,12.057534438353855
TUR.40.25_1,NA,1983,10,77.97235622569687,hurs,1983-10-16,70.3766860961914,7.595670129505464
TUR.40.25_1,NA,1983,11,78.43445731793423,hurs,1983-11-16,70.88323974609375,7.551217571840482
TUR.40.25_1,NA,1983,12,81.985975335175155,hurs,1983-12-16,72.28435516357422,9.701620171600936
TUR.40.25_1,NA,1984,1,79.81530821900665,hurs,1984-01-16,75.36307525634766,4.4522329626589965
TUR.40.25_1,NA,1984,2,81.65217100575937,hurs,1984-02-15,73.86216735839844,7.790003647360933
TUR.40.25_1,NA,1984,3,79.47501112284561,hurs,1984-03-16,72.79015350341797,6.684857619427646
TUR.40.25_1,NA,1984,4,80.78127336931922,hurs,1984-04-16,75.54071044921875,5.240562920100473
TUR.40.25_1,NA,1984,5,71.75772009673832,hurs,1984-05-16,76.83729553222656,-5.079575435488238
TUR.40.25_1,NA,1984,6,70.58700402708659,hurs,1984-06-16,70.40230560302734,0.18469842405924908
TUR.40.25_1,NA,1984,7,68.93788575294786,hurs,1984-07-16,68.77869415283203,0.15919160011583244
TUR.40.25_1,NA,1984,8,71.89076613627527,hurs,1984-08-16,70.1133804321289,1.7773857041463685
TUR.40.25_1,NA,1984,9,68.5962599248317,hurs,1984-09-16,73.43517303466797,-4.83891310983627
TUR.40.25_1,NA,1984,10,73.03849070603083,hurs,1984-10-16,72.68818664550781,0.35030406052301544
TUR.40.25_1,NA,1984,11,80.23928949239553,hurs,1984-11-16,74.00970458984375,6.229584902551778
TUR.40.25_1,NA,1984,12,77.47900749401003,hurs,1984-12-16,77.01176452636719,0.46724296764284645
TUR.40.25_1,NA,1985,1,78.59100511405656,hurs,1985-01-16,70.7123794555664,7.878625658490151
TUR.40.25_1,NA,1985,2,71.28202049817482,hurs,1985-02-15,75.298675537109375,-4.016655038934559
TUR.40.25_1,NA,1985,3,80.58969822539932,hurs,1985-03-16,69.90196228027344,10.68773594512588
TUR.40.25_1,NA,1985,4,73.29366304301215,hurs,1985-04-16,74.42510986328125,-1.1314468202691046
TUR.40.25_1,NA,1985,5,73.2765341047532,hurs,1985-05-16,73.87080383300781,-0.5942697282546163
TUR.40.25_1,NA,1985,6,67.99023782694273,hurs,1985-06-16,74.6185302734375,-6.628292446494768
TUR.40.25_1,NA,1985,7,63.177466736605155,hurs,1985-07-16,71.256103515625,-8.078636779019845
TUR.40.25_1,NA,1985,8,69.05570654891709,hurs,1985-08-16,62.09925842285156,6.956448126065524
TUR.40.25_1,NA,1985,9,70.35596234560182,hurs,1985-09-16,63.29973220825195,7.056230137349871
TUR.40.25_1,NA,1985,10,75.03735310115196,hurs,1985-10-16,75.49529266357422,-0.4579395624222542
TUR.40.25_1,NA,1985,11,80.67265981417346,hurs,1985-11-16,74.83485412597656,5.8378056881968945
TUR.40.25_1,NA,1985,12,81.28426985030443,hurs,1985-12-16,72.915283203125,8.368986647179426
TUR.40.25_1,NA,1986,1,79.32464031416905,hurs,1986-01-16,78.96367645263672,0.3609638615323263
TUR.40.25_1,NA,1986,2,79.20548276034201,hurs,1986-02-15,74.99492645263672,4.210556307705289
TUR.40.25_1,NA,1986,3,78.84894346887128,hurs,1986-03-16,75.88282012939453,2.966123339476752
TUR.40.25_1,NA,1986,4,74.37790008640894,hurs,1986-04-16,78.17951965332031,-3.80161956691137
TUR.40.25_1,NA,1986,5,74.08522067191767,hurs,1986-05-16,77.59674072265625,-3.511520050738582
TUR.40.25_1,NA,1986,6,70.47417009931448,hurs,1986-06-16,75.22354888916016,-4.749378789845679
TUR.40.25_1,NA,1986,7,70.71830145658787,hurs,1986-07-16,64.850921630859375,5.8673798257284915
TUR.40.25_1,NA,1986,8,70.22063711211959,hurs,1986-08-16,59.579612731933594,10.641024380185996
TUR.40.25_1,NA,1986,9,71.94305002762873,hurs,1986-09-16,60.83412170410156,11.108928323527167
TUR.40.25_1,NA,1986,10,74.97595516638928,hurs,1986-10-16,75.81702423095703,-0.8410690645677477
TUR.40.25_1,NA,1986,11,78.92464924575435,hurs,1986-11-16,79.44114685058594,-0.516497604831585
TUR.40.25_1,NA,1986,12,76.83212615238219,hurs,1986-12-16,77.4344482421875,-0.6023220898053125
TUR.40.25_1,NA,1987,1,79.90312297679141,hurs,1987-01-16,75.24156188964844,4.661561087142971
TUR.40.25_1,NA,1987,2,77.08877624319028,hurs,1987-02-15,71.15838623046875,5.930390012721531
TUR.40.25_1,NA,1987,3,76.47467129608253,hurs,1987-03-16,70.82630920410156,5.648362091980971
TUR.40.25_1,NA,1987,4,73.35234310345078,hurs,1987-04-16,70.71942138671875,2.632921716732028
TUR.40.25_1,NA,1987,5,73.12145243319196,hurs,1987-05-16,67.37761688232422,5.743835550867743
TUR.40.25_1,NA,1987,6,70.24685809900795,hurs,1987-06-16,66.63987731933594,3.606980779672014
TUR.40.25_1,NA,1987,7,69.5699974413152,hurs,1987-07-16,61.33247375488281,8.237523686432382
TUR.40.25_1,NA,1987,8,70.94479465632874,hurs,1987-08-16,61.23562240600586,9.70917225032288
TUR.40.25_1,NA,1987,9,65.93198250503085,hurs,1987-09-16,68.475830078125,-2.5438475730941548
TUR.40.25_1,NA,1987,10,77.90370315263759,hurs,1987-10-16,73.19281005859375,4.71089309404384
TUR.40.25_1,NA,1987,11,78.88685410522736,hurs,1987-11-16,74.46453857421875,4.422315531008607
TUR.40.25_1,NA,1987,12,81.74556879590078,hurs,1987-12-16,76.83324432373047,4.912324472170312
TUR.40.25_1,NA,1988,1,81.19021100781049,hurs,1988-01-16,71.8727035522461,9.317507455564396
TUR.40.25_1,NA,1988,2,77.68678433552567,hurs,1988-02-15,78.24348449707031,-0.5567001615446401
TUR.40.25_1,NA,1988,3,71.60290181486364,hurs,1988-03-16,77.7344741821289,-6.131572367265264
TUR.40.25_1,NA,1988,4,79.21171361387411,hurs,1988-04-16,76.29036712646484,2.9213464874092665
TUR.40.25_1,NA,1988,5,77.58141382121435,hurs,1988-05-16,76.092742919921875,1.4886709012924797
TUR.40.25_1,NA,1988,6,71.57877671724407,hurs,1988-06-16,71.66123962402344,-0.0824629067793694
TUR.40.25_1,NA,1988,7,69.64429874995405,hurs,1988-07-16,66.02349090576172,3.6208078441923277
TUR.40.25_1,NA,1988,8,66.71359885973936,hurs,1988-08-16,69.77892303466797,-3.0653241749286053
TUR.40.25_1,NA,1988,9,67.47221319146942,hurs,1988-09-16,70.45362091064453,-2.9814077191751096
TUR.40.25_1,NA,1988,10,77.68049486393201,hurs,1988-10-16,73.5564956665039,4.123999197428105
TUR.40.25_1,NA,1988,11,78.16669292329156,hurs,1988-11-16,69.56853485107422,8.598158072217345
TUR.40.25_1,NA,1988,12,80.83852636934286,hurs,1988-12-16,71.77165222167969,9.066874147663171
TUR.40.25_1,NA,1989,1,79.72250809814314,hurs,1989-01-16,76.862335205078125,2.8601728930650125
TUR.40.25_1,NA,1989,2,75.49870053331409,hurs,1989-02-15,74.44517517089844,1.0535253624156553
TUR.40.25_1,NA,1989,3,80.00445835480983,hurs,1989-03-16,73.05762481689453,6.946833537915296
TUR.40.25_1,NA,1989,4,69.6477013881701,hurs,1989-04-16,65.71891784667969,3.928783541490418
TUR.40.25_1,NA,1989,5,71.12137170500027,hurs,1989-05-16,68.1124496459961,3.0089220590041776
TUR.40.25_1,NA,1989,6,72.37627464517934,hurs,1989-06-16,69.59611511230469,2.7801595328746487
TUR.40.25_1,NA,1989,7,69.10385198369416,hurs,1989-07-16,67.19354248046875,1.910309503225406
TUR.40.25_1,NA,1989,8,71.01188548297672,hurs,1989-08-16,61.65481185913086,9.357073623845864
TUR.40.25_1,NA,1989,9,69.04051140231981,hurs,1989-09-16,69.36455535888672,-0.32404395656691065
TUR.40.25_1,NA,1989,10,76.00364447215176,hurs,1989-10-16,74.36249542236328,1.6411490497884813
TUR.40.25_1,NA,1989,11,79.39868968385704,hurs,1989-11-16,71.99629974365234,7.402389940204699
TUR.40.25_1,NA,1989,12,80.99856030537681,hurs,1989-12-16,75.64775848388672,5.350801821490094
TUR.40.25_1,NA,1990,1,79.03976226565922,hurs,1990-01-16,72.8297348022461,6.210027463413127
TUR.40.25_1,NA,1990,2,78.74823925688716,hurs,1990-02-15,72.35222625732422,6.396012999562942
TUR.40.25_1,NA,1990,3,71.10752286061985,hurs,1990-03-16,74.53565216064453,-3.428129300024679
TUR.40.25_1,NA,1990,4,73.38807025663701,hurs,1990-04-16,71.86882019042969,1.51925006620732
TUR.40.25_1,NA,1990,5,75.2786869374003,hurs,1990-05-16,65.37024688720703,9.908440050193263
TUR.40.25_1,NA,1990,6,69.5407947206887,hurs,1990-06-16,58.8585090637207,10.682285656967991
TUR.40.25_1,NA,1990,7,70.19632095872532,hurs,1990-07-16,66.66339874267578,3.532922216049542
TUR.40.25_1,NA,1990,8,67.39930439259976,hurs,1990-08-16,61.915687561035156,5.4836168315646034
TUR.40.25_1,NA,1990,9,71.48654299404555,hurs,1990-09-16,64.45020294189453,7.036340052151019
TUR.40.25_1,NA,1990,10,77.46367943094808,hurs,1990-10-16,69.80037689208984,7.6633025388582325
TUR.40.25_1,NA,1990,11,78.7069803380528,hurs,1990-11-16,69.67887878417969,9.028101553873114
TUR.40.25_1,NA,1990,12,81.36824614501334,hurs,1990-12-16,73.75690460205078,7.611341542962563
TUR.40.25_1,NA,1991,1,82.09470931764314,hurs,1991-01-16,72.5011215209961,9.593587796647043
TUR.40.25_1,NA,1991,2,79.6004281215285,hurs,1991-02-15,74.61112976074219,4.989298360786307
TUR.40.25_1,NA,1991,3,80.80489522452983,hurs,1991-03-16,69.16600036621094,11.638894858318892
TUR.40.25_1,NA,1991,4,82.01595856173901,hurs,1991-04-16,74.84815979003906,7.16779877169995
TUR.40.25_1,NA,1991,5,76.24650493502108,hurs,1991-05-16,71.39576721191406,4.850737723107017
TUR.40.25_1,NA,1991,6,80.31871277760497,hurs,1991-06-16,64.6551513671875,15.663561410417472
TUR.40.25_1,NA,1991,7,76.37200102371432,hurs,1991-07-16,60.936927795410156,15.435073228304162
TUR.40.25_1,NA,1991,8,70.4770678467514,hurs,1991-08-16,61.34508514404297,9.131982702708427
TUR.40.25_1,NA,1991,9,76.09156319335962,hurs,1991-09-16,64.30018615722656,11.791377036133056
TUR.40.25_1,NA,1991,10,79.53973412803104,hurs,1991-10-16,71.781036376953125,7.758697751077918
TUR.40.25_1,NA,1991,11,81.99524456888497,hurs,1991-11-16,76.05097198486328,5.9442725840216895
TUR.40.25_1,NA,1991,12,80.18887781028904,hurs,1991-12-16,74.85822296142578,5.3306548488632615
TUR.40.25_1,NA,1992,1,77.79437139717534,hurs,1992-01-16,73.3149642944336,4.479407102741746
TUR.40.25_1,NA,1992,2,78.49077546067609,hurs,1992-02-15,74.05261993408203,4.438155526594059
TUR.40.25_1,NA,1992,3,75.79794969764241,hurs,1992-03-16,76.8086166381836,-1.010666940541185
TUR.40.25_1,NA,1992,4,73.15959918232497,hurs,1992-04-16,71.80599212646484,1.3536070558601239
TUR.40.25_1,NA,1992,5,72.46665755725355,hurs,1992-05-16,71.0314712524414,1.4351863048121487
TUR.40.25_1,NA,1992,6,74.6703440506466,hurs,1992-06-16,65.38728332519531,9.283060725451293
TUR.40.25_1,NA,1992,7,74.30003623839062,hurs,1992-07-16,63.54248046875,10.757555769640618
TUR.40.25_1,NA,1992,8,70.61044692744991,hurs,1992-08-16,63.44646072387695,7.163986203572961
TUR.40.25_1,NA,1992,9,63.18881706318733,hurs,1992-09-16,61.008548736572266,2.1802683266150638
TUR.40.25_1,NA,1992,10,71.6706327492972,hurs,1992-10-16,73.08692169189453,-1.4162889425973333
TUR.40.25_1,NA,1992,11,74.718072289415,hurs,1992-11-16,73.01158142089844,1.7064908685165676
TUR.40.25_1,NA,1992,12,78.03263317807348,hurs,1992-12-16,76.0657958984375,1.9668372796359819
TUR.40.25_1,NA,1993,1,79.63509083102973,hurs,1993-01-16,76.85655212402344,2.778538707006291
TUR.40.25_1,NA,1993,2,76.01684999768607,hurs,1993-02-15,71.8568115234375,4.160038474248566
TUR.40.25_1,NA,1993,3,75.83372431522665,hurs,1993-03-16,75.23036193847656,0.6033623767500842
TUR.40.25_1,NA,1993,4,74.11409787645985,hurs,1993-04-16,76.450103759765625,-2.3360058833057735
TUR.40.25_1,NA,1993,5,82.83678650295877,hurs,1993-05-16,78.497802734375,4.338983768583773
TUR.40.25_1,NA,1993,6,68.60124470465051,hurs,1993-06-16,69.61735534667969,-1.016110642029176
TUR.40.25_1,NA,1993,7,64.85707586809674,hurs,1993-07-16,61.2452392578125,3.611836610284243
TUR.40.25_1,NA,1993,8,72.61212718256758,hurs,1993-08-16,59.89898681640625,12.713140366161326
TUR.40.25_1,NA,1993,9,68.66981537456412,hurs,1993-09-16,65.4769515991211,3.19286377544303
TUR.40.25_1,NA,1993,10,75.13254197795754,hurs,1993-10-16,77.59503173828125,-2.462489760323706
TUR.40.25_1,NA,1993,11,75.28207388304173,hurs,1993-11-16,74.8653793334961,0.4166945495456389
TUR.40.25_1,NA,1993,12,80.71074634241418,hurs,1993-12-16,76.82904052734375,3.8817058150704327
TUR.40.25_1,NA,1994,1,81.59065162611199,hurs,1994-01-16,79.9057846069336,1.684867019178398
TUR.40.25_1,NA,1994,2,79.01975719552215,hurs,1994-02-15,71.1705093383789,7.84924785714324
TUR.40.25_1,NA,1994,3,73.67030907096081,hurs,1994-03-16,78.805023193359375,-5.134714122398563
TUR.40.25_1,NA,1994,4,72.53836698209912,hurs,1994-04-16,71.7382583618164,0.8001086202827139
TUR.40.25_1,NA,1994,5,72.63245210599248,hurs,1994-05-16,70.41607666015625,2.216375445836235
TUR.40.25_1,NA,1994,6,68.60604718484609,hurs,1994-06-16,71.167938232421875,-2.5618910475757843
TUR.40.25_1,NA,1994,7,66.45333093074,hurs,1994-07-16,59.4177131652832,7.0356177654567915
TUR.40.25_1,NA,1994,8,65.80029637478069,hurs,1994-08-16,55.456146240234375,10.344150134546311
TUR.40.25_1,NA,1994,9,73.21269999685724,hurs,1994-09-16,67.68605041503906,5.526649581818177
TUR.40.25_1,NA,1994,10,80.57020260184152,hurs,1994-10-16,74.5210189819336,6.049183619907922
TUR.40.25_1,NA,1994,11,77.09219343857058,hurs,1994-11-16,76.5171890258789,0.5750044126916691
TUR.40.25_1,NA,1994,12,81.35227446541401,hurs,1994-12-16,73.15093231201172,8.201342153402294
TUR.40.25_1,NA,1995,1,79.76062284522568,hurs,1995-01-16,74.23924255371094,5.521380291514745
TUR.40.25_1,NA,1995,2,77.66379090971691,hurs,1995-02-15,73.91605377197266,3.7477371377442523
TUR.40.25_1,NA,1995,3,75.48364595068108,hurs,1995-03-16,69.93659210205078,5.5470538486302985
TUR.40.25_1,NA,1995,4,75.14452474171624,hurs,1995-04-16,69.57125091552734,5.573273826188895
TUR.40.25_1,NA,1995,5,70.13408936257859,hurs,1995-05-16,68.84770965576172,1.2863797068168736
TUR.40.25_1,NA,1995,6,72.15878895381906,hurs,1995-06-16,71.5125503540039,0.646238599815149
TUR.40.25_1,NA,1995,7,76.04075882517982,hurs,1995-07-16,61.70802688598633,14.332731939193494
TUR.40.25_1,NA,1995,8,70.283816799604665,hurs,1995-08-16,60.69224166870117,9.591575130903493
TUR.40.25_1,NA,1995,9,73.45514365800737,hurs,1995-09-16,70.4239501953125,3.0311934626948727
TUR.40.25_1,NA,1995,10,73.8386837126914,hurs,1995-10-16,66.4263687133789,7.4123149993125
TUR.40.25_1,NA,1995,11,75.51498488226501,hurs,1995-11-16,71.36250305175781,4.152481830507199
TUR.40.25_1,NA,1995,12,78.57781836240935,hurs,1995-12-16,79.76187896728516,-1.1840606048758104
TUR.40.25_1,NA,1996,1,80.60289681516382,hurs,1996-01-16,79.6219482421875,0.9809485729763168
TUR.40.25_1,NA,1996,2,80.27245488782744,hurs,1996-02-15,75.115509033203125,5.156945854624311
TUR.40.25_1,NA,1996,3,77.73546499122605,hurs,1996-03-16,68.17938232421875,9.556082667007303
TUR.40.25_1,NA,1996,4,80.76184269786398,hurs,1996-04-16,75.06372833251953,5.698114365344452
TUR.40.25_1,NA,1996,5,76.16465913154248,hurs,1996-05-16,65.3370590209961,10.827600110546385
TUR.40.25_1,NA,1996,6,67.52920834198036,hurs,1996-06-16,66.66239166259766,0.8668166793827083
TUR.40.25_1,NA,1996,7,67.63688870474567,hurs,1996-07-16,64.10523986816406,3.53164883658161
TUR.40.25_1,NA,1996,8,74.90465619016224,hurs,1996-08-16,61.03001022338867,13.87464596677357
TUR.40.25_1,NA,1996,9,72.2447903344079,hurs,1996-09-16,59.046119689941406,13.198670644466489
TUR.40.25_1,NA,1996,10,80.61268938058342,hurs,1996-10-16,66.6266860961914,13.986003284392012
TUR.40.25_1,NA,1996,11,80.17955131804315,hurs,1996-11-16,74.76744079589844,5.412110522144715
TUR.40.25_1,NA,1996,12,82.62276830613213,hurs,1996-12-16,75.78585052490234,6.836917781229786
TUR.40.25_1,NA,1997,1,81.36120418203721,hurs,1997-01-16,72.56610870361328,8.795095478423931
TUR.40.25_1,NA,1997,2,76.48136616329394,hurs,1997-02-15,69.3549575805664,7.126408582727535
TUR.40.25_1,NA,1997,3,74.03028817673516,hurs,1997-03-16,76.56649017333984,-2.5362019966046887
TUR.40.25_1,NA,1997,4,74.98353649074207,hurs,1997-04-16,79.274993896484375,-4.291457405742307
