district_id,month,variable,era5_mean,era5_sd,n_era5,hist_mean,hist_sd,n_hist,method,delta_add,ratio_mult,correction
TUR.81.6_1,8,tas,21.215212429271023,1.3471222643336833,34,19.22036928289077,1.3897245944013903,34,additive,1.994843146380255,1.1037879718656596,1.994843146380255
TUR.81.6_1,9,hurs,78.18677634023747,2.7819386243501345,34,71.288848876953125,4.997525143644114,34,additive,6.897927463284347,1.096760258749449,6.897927463284347
TUR.81.6_1,9,pr,2.5095693999353577,1.426810608904225,34,0.028041089391883683,0.016857213447469245,34,multiplicative,2.481528310543474,89.49614492016622,89.49614492016622
TUR.81.6_1,9,tas,17.83522684433881,1.1100474555916033,34,16.60633429358987,1.300041183143413,34,additive,1.228892550748938,1.0740014339722943,1.228892550748938
TUR.81.6_1,10,hurs,80.27811905304519,3.009126682215444,34,75.03429648455452,4.5760111628133515,34,additive,5.243822568490671,1.0698856764728926,5.243822568490671
TUR.81.6_1,10,pr,3.5468922485323513,1.5008272706781607,34,0.04070072277339504,0.027297823493032246,34,multiplicative,3.506191525758956,87.14568211183854,87.14568211183854
TUR.81.6_1,10,tas,13.79505474427167,1.3572233065298696,34,13.264597247628604,1.3952750527972724,34,additive,0.5304574966430664,1.0399904713833583,0.5304574966430664
TUR.81.6_1,11,hurs,79.86019603460092,2.5212971166528275,34,77.01560278499828,4.008649729127932,34,additive,2.8445932496026387,1.0369352851466187,2.8445932496026387
TUR.81.6_1,11,pr,3.2819552325150547,1.7942982050961858,34,0.050702451529693514,0.02422103228223593,34,multiplicative,3.2312527809853613,64.72971490526453,64.72971490526453
TUR.81.6_1,11,tas,8.857781985226799,1.6350476589164995,34,8.590615153312683,2.0199735515978405,34,additive,0.26716683191411583,1.03109984874728,0.26716683191411583
TUR.81.6_1,12,hurs,80.71531165092787,2.406369680749376,34,76.20326143152573,3.319663867957438,34,additive,4.512050219402141,1.0592107231979375,4.512050219402141
TUR.81.6_1,12,pr,3.536888020880082,1.2116076112705163,34,0.05291544547414079,0.02084856956118351,34,multiplicative,3.483972575405941,66.84037126000425,66.84037126000425
TUR.81.6_1,12,tas,5.22145487981684,1.6634522394757267,34,5.300742089748383,1.8804169849446235,34,additive,-0.07928720993154226,0.9850422434087326,-0.07928720993154226
