district_id,species,year_min,year_max,Lambda_import,p_ge1_major_mean,p_ge1_major_p2_5,p_ge1_major_p97_5,mean_q_import_mean,mean_q_import_p2_5,mean_q_import_p97_5,mean_p_month_major_mean,mean_p_month_major_p2_5,mean_p_month_major_p97_5,mean_p_est_mean,mean_p_est_p2_5,mean_p_est_p97_5,scenario,m_val,beta_vh,beta_hv,ip_days,gamma_day,p_base_mean,p_base_p2_5,p_base_p97_5,delta_abs,delta_pct
TUR.10.4_1,aegypti,2025,2075,1.0902377690662848,1.5170691019750215e-5,1.5170691019750215e-5,1.5170691019750215e-5,1.7502809498965566e-4,1.7502809498965566e-4,1.7502809498965566e-4,2.4788736840164367e-8,2.4788736840164367e-8,2.4788736840164367e-8,7.926341265323355e-5,7.926341265323355e-5,7.926341265323355e-5,beta_minus_20,1,0.24,0.33,5,0.2,1.4497389687639917e-4,1.4497389687639917e-4,1.4497389687639917e-4,-1.2980320585664895e-4,-89.53557064642862
TUR.39.3_1,albopictus,2025,2075,0.08542667321187623,1.0734746425100639e-12,1.0734746425100639e-12,1.0734746425100639e-12,1.3715769690855188e-5,1.3715769690855188e-5,1.3715769690855188e-5,1.7545829183160278e-15,1.7545829183160278e-15,1.7545829183160278e-15,7.732865491729429e-11,7.732865491729429e-11,7.732865491729429e-11,beta_minus_20,1,0.24,0.33,5,0.2,4.877563908323168e-10,4.877563908323168e-10,4.877563908323168e-10,-4.866829161898067e-10,-99.77991582218364
TUR.40.25_1,albopictus,2025,2075,228.73330235524665,0.012353246654071892,0.012353246654071892,0.012353246654071892,0.035963827508213475,0.035963827508213475,0.035963827508213475,2.0306427325382726e-5,2.0306427325382726e-5,2.0306427325382726e-5,3.468611531530041e-4,3.468611531530041e-4,3.468611531530041e-4,beta_minus_20,1,0.24,0.33,5,0.2,0.2933003709700418,0.2933003709700418,0.2933003709700418,-0.2809471243159699,-95.78819262545915
TUR.59.4_1,albopictus,2025,2075,70.72451709674914,3.191396480417552e-8,3.191396480417552e-8,3.191396480417552e-8,0.011281805042226417,0.011281805042226417,0.011281805042226417,5.2147002447156026e-11,5.2147002447156026e-11,5.2147002447156026e-11,2.898141357980784e-9,2.898141357980784e-9,2.898141357980784e-9,beta_minus_20,1,0.24,0.33,5,0.2,1.337896370001701e-5,1.337896370001701e-5,1.337896370001701e-5,-1.3347049735212835e-5,-99.76146160853897
TUR.81.6_1,aegypti,2025,2075,0.14738518865082947,2.536375629524912e-7,2.536375629524912e-7,2.536375629524912e-7,2.366344964886827e-5,2.366344964886827e-5,2.366344964886827e-5,4.1444050590963573e-10,4.1444050590963573e-10,4.1444050590963573e-10,9.998221301968206e-6,9.998221301968206e-6,9.998221301968206e-6,beta_minus_20,1,0.24,0.33,5,0.2,1.9465605952340148e-5,1.9465605952340148e-5,1.9465605952340148e-5,-1.9211968389387657e-5,-98.6969963145586
TUR.10.4_1,aegypti,2025,2075,1.0902377690662848,5.922073989037546e-4,5.922073989037546e-4,5.922073989037546e-4,1.7502809498965566e-4,1.7502809498965566e-4,1.7502809498965566e-4,9.679203915517965e-7,9.679203915517965e-7,9.679203915517965e-7,0.0032039058578781014,0.0032039058578781014,0.0032039058578781014,beta_plus_20,1,0.36,0.33,5,0.2,1.4497389687639917e-4,1.4497389687639917e-4,1.4497389687639917e-4,4.4723350202735546e-4,308.4924332334494
TUR.39.3_1,albopictus,2025,2075,0.08542667321187623,5.5921315578189024e-8,5.5921315578189024e-8,5.5921315578189024e-8,1.3715769690855188e-5,1.3715769690855188e-5,1.3715769690855188e-5,9.137470128054854e-11,9.137470128054854e-11,9.137470128054854e-11,4.055520581173933e-6,4.055520581173933e-6,4.055520581173933e-6,beta_plus_20,1,0.36,0.33,5,0.2,4.877563908323168e-10,4.877563908323168e-10,4.877563908323168e-10,5.543355918735671e-8,11365.00930162367
TUR.40.25_1,albopictus,2025,2075,228.73330235524665,0.6847689541073614,0.6847689541073614,0.6847689541073614,0.035963827508213475,0.035963827508213475,0.035963827508213475,0.0018755337050104684,0.0018755337050104684,0.0018755337050104684,0.033993992291276004,0.033993992291276004,0.033993992291276004,beta_plus_20,1,0.36,0.33,5,0.2,0.2933003709700418,0.2933003709700418,0.2933003709700418,0.3914685831373196,133.4701970688284
TUR.59.4_1,albopictus,2025,2075,70.72451709674914,0.0012411632955006136,0.0012411632955006136,0.0012411632955006136,0.011281805042226417,0.011281805042226417,0.011281805042226417,2.029249008625021e-6,2.029249008625021e-6,2.029249008625021e-6,1.1310689978784923e-4,1.1310689978784923e-4,1.1310689978784923e-4,beta_plus_20,1,0.36,0.33,5,0.2,1.337896370001701e-5,1.337896370001701e-5,1.337896370001701e-5,0.0012277843318005965,9176.976328884393
TUR.81.6_1,aegypti,2025,2075,0.14738518865082947,1.2949879384072105e-4,1.2949879384072105e-4,1.2949879384072105e-4,2.366344964886827e-5,2.366344964886827e-5,2.366344964886827e-5,2.1161248903130036e-7,2.1161248903130036e-7,2.1161248903130036e-7,0.005358857841619005,0.005358857841619005,0.005358857841619005,beta_plus_20,1,0.36,0.33,5,0.2,1.9465605952340148e-5,1.9465605952340148e-5,1.9465605952340148e-5,1.100331878883809e-4,565.2697797221809
TUR.10.4_1,aegypti,2025,2075,1.0902377690662848,5.922073989037546e-4,5.922073989037546e-4,5.922073989037546e-4,1.7502809498965566e-4,1.7502809498965566e-4,1.7502809498965566e-4,9.679203915517975e-7,9.679203915517975e-7,9.679203915517975e-7,0.0032039058578781053,0.0032039058578781053,0.0032039058578781053,ip_plus_20,1,0.3,0.33,6,0.16666666666666666,1.4497389687639917e-4,1.4497389687639917e-4,1.4497389687639917e-4,4.4723350202735546e-4,308.4924332334494
TUR.39.3_1,albopictus,2025,2075,0.08542667321187623,5.5921315578189024e-8,5.5921315578189024e-8,5.5921315578189024e-8,1.3715769690855188e-5,1.3715769690855188e-5,1.3715769690855188e-5,9.137470128054854e-11,9.137470128054854e-11,9.137470128054854e-11,4.055520581173933e-6,4.055520581173933e-6,4.055520581173933e-6,ip_plus_20,1,0.3,0.33,6,0.16666666666666666,4.877563908323168e-10,4.877563908323168e-10,4.877563908323168e-10,5.543355918735671e-8,11365.00930162367
TUR.40.25_1,albopictus,2025,2075,228.73330235524665,0.6847689541073615,0.6847689541073615,0.6847689541073615,0.035963827508213475,0.035963827508213475,0.035963827508213475,0.0018755337050104695,0.0018755337050104695,0.0018755337050104695,0.033993992291276025,0.033993992291276025,0.033993992291276025,ip_plus_20,1,0.3,0.33,6,0.16666666666666666,0.2933003709700418,0.2933003709700418,0.2933003709700418,0.3914685831373197,133.47019706882847
TUR.59.4_1,albopictus,2025,2075,70.72451709674914,0.0012411632955006136,0.0012411632955006136,0.0012411632955006136,0.011281805042226417,0.011281805042226417,0.011281805042226417,2.0292490086250335e-6,2.0292490086250335e-6,2.0292490086250335e-6,1.1310689978784997e-4,1.1310689978784997e-4,1.1310689978784997e-4,ip_plus_20,1,0.3,0.33,6,0.16666666666666666,1.337896370001701e-5,1.337896370001701e-5,1.337896370001701e-5,0.0012277843318005965,9176.976328884393
TUR.81.6_1,aegypti,2025,2075,0.14738518865082947,1.2949879384072105e-4,1.2949879384072105e-4,1.2949879384072105e-4,2.366344964886827e-5,2.366344964886827e-5,2.366344964886827e-5,2.116124890313006e-7,2.116124890313006e-7,2.116124890313006e-7,0.005358857841619011,0.005358857841619011,0.005358857841619011,ip_plus_20,1,0.3,0.33,6,0.16666666666666666,1.9465605952340148e-5,1.9465605952340148e-5,1.9465605952340148e-5,1.100331878883809e-4,565.2697797221809
TUR.10.4_1,aegypti,2025,2075,1.0902377690662848,1.5170691019750215e-5,1.5170691019750215e-5,1.5170691019750215e-5,1.7502809498965566e-4,1.7502809498965566e-4,1.7502809498965566e-4,2.4788736840164426e-8,2.4788736840164426e-8,2.4788736840164426e-8,7.926341265323374e-5,7.926341265323374e-5,7.926341265323374e-5,ip_minus_20,1,0.3,0.33,4,0.25,1.4497389687639917e-4,1.4497389687639917e-4,1.4497389687639917e-4,-1.2980320585664895e-4,-89.53557064642862
TUR.39.3_1,albopictus,2025,2075,0.08542667321187623,1.0734746425100639e-12,1.0734746425100639e-12,1.0734746425100639e-12,1.3715769690855188e-5,1.3715769690855188e-5,1.3715769690855188e-5,1.7545829183160278e-15,1.7545829183160278e-15,1.7545829183160278e-15,7.732865491729429e-11,7.732865491729429e-11,7.732865491729429e-11,ip_minus_20,1,0.3,0.33,4,0.25,4.877563908323168e-10,4.877563908323168e-10,4.877563908323168e-10,-4.866829161898067e-10,-99.77991582218364
TUR.40.25_1,albopictus,2025,2075,228.73330235524665,0.012353246654071892,0.012353246654071892,0.012353246654071892,0.035963827508213475,0.035963827508213475,0.035963827508213475,2.030642732538275e-5,2.030642732538275e-5,2.030642732538275e-5,3.468611531530045e-4,3.468611531530045e-4,3.468611531530045e-4,ip_minus_20,1,0.3,0.33,4,0.25,0.2933003709700418,0.2933003709700418,0.2933003709700418,-0.2809471243159699,-95.78819262545915
TUR.59.4_1,albopictus,2025,2075,70.72451709674914,3.191396480417552e-8,3.191396480417552e-8,3.191396480417552e-8,0.011281805042226417,0.011281805042226417,0.011281805042226417,5.2147002447156026e-11,5.2147002447156026e-11,5.2147002447156026e-11,2.898141357980784e-9,2.898141357980784e-9,2.898141357980784e-9,ip_minus_20,1,0.3,0.33,4,0.25,1.337896370001701e-5,1.337896370001701e-5,1.337896370001701e-5,-1.3347049735212835e-5,-99.76146160853897
TUR.81.6_1,aegypti,2025,2075,0.14738518865082947,2.536375629524912e-7,2.536375629524912e-7,2.536375629524912e-7,2.366344964886827e-5,2.366344964886827e-5,2.366344964886827e-5,4.1444050590963573e-10,4.1444050590963573e-10,4.1444050590963573e-10,9.998221301968206e-6,9.998221301968206e-6,9.998221301968206e-6,ip_minus_20,1,0.3,0.33,4,0.25,1.9465605952340148e-5,1.9465605952340148e-5,1.9465605952340148e-5,-1.9211968389387657e-5,-98.6969963145586
