district_id,province_name,district_name,pi_scenario,year,month,V_TR,rate_pp_year,pi_weighted,seasonal_multiplier,M_climate,eta,days_in_month,d_days,lambda_import_per_day,lambda_import_window,lambda_import,expected_imported_cases_per_month,q_import_month,eta_sens,scale_factor
TUR.10.4_1,Artvin,Hopa,high,2025,1,0.06705690518671184,3.858537867424856e-4,2.6104007844751642e-5,0.6281034622015411,1.0920669637443554,0.25,31,3,2.6256809685580395e-7,7.877042905674118e-7,8.139611002529922e-6,8.139611002529922e-6,7.877039803760866e-7,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,2,0.06705690518671184,3.858537867424856e-4,2.7204550885451262e-5,0.6545846179366359,1.0920669637443554,0.25,28,3,2.7363794840591743e-7,8.209138452177524e-7,7.661862555365688e-6,7.661862555365688e-6,8.209135082815067e-7,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,3,0.06705690518671184,3.858537867424856e-4,2.7085074052801694e-5,0.6517097770197132,1.0920669637443554,0.25,31,3,2.724361864100688e-7,8.173085592302065e-7,8.445521778712134e-6,8.445521778712134e-6,8.173082252094233e-7,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,4,0.06705690518671184,3.858537867424856e-4,3.3303867395861886e-5,0.8013462854757657,1.0920669637443554,0.25,30,3,3.3498814174727014e-7,1.0049644252418103e-6,1.0049644252418103e-5,1.0049644252418103e-5,1.004963920303581e-6,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,5,0.06705690518671184,3.858537867424856e-4,4.5848917389346155e-5,1.103207914941687,1.0920669637443554,0.25,31,3,4.6117297594361533e-7,1.383518927830846e-6,1.4296362254252074e-5,1.4296362254252074e-5,1.3835179707433198e-6,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,6,0.06705690518671184,3.858537867424856e-4,5.192458863145788e-5,1.2494033544433176,1.0920669637443554,0.25,30,3,5.22285332507803e-7,1.566855997523409e-6,1.566855997523409e-5,1.566855997523409e-5,1.5668547700409263e-6,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,7,0.06705690518671184,3.858537867424856e-4,5.9584636107778977e-5,1.4337240087847871,1.0920669637443554,0.25,31,3,5.993341941096092e-7,1.7980025823288277e-6,1.8579360017397888e-5,1.8579360017397888e-5,1.7980009658913332e-6,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,8,0.06705690518671184,3.858537867424856e-4,6.37625228232519e-5,1.5342554185233497,1.0920669637443554,0.25,31,3,6.413576171136529e-7,1.9240728513409585e-6,1.988208613052324e-5,1.988208613052324e-5,1.924071000303229e-6,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,9,0.06705690518671184,3.858537867424856e-4,5.4888908830874605e-5,1.3207324366221658,1.0920669637443554,0.25,30,3,5.521020532911043e-7,1.656306159873313e-6,1.6563061598733127e-5,1.6563061598733127e-5,1.6563047882112159e-6,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,10,0.06705690518671184,3.858537867424856e-4,5.168355410323233e-5,1.243603460048037,1.0920669637443554,0.25,31,3,5.198608780819113e-7,1.5595826342457338e-6,1.611568722053925e-5,1.611568722053925e-5,1.5595814181201817e-6,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,11,0.06705690518671184,3.858537867424856e-4,3.013854788602721e-5,0.7251823004971923,1.0920669637443554,0.25,30,3,3.031496622087752e-7,9.094489866263256e-7,9.094489866263256e-6,9.094489866263256e-6,9.094485731164781e-7,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,12,0.06705690518671184,3.858537867424856e-4,2.7186362205111614e-5,0.6541469635058071,1.0920669637443554,0.25,31,3,2.7345499691396636e-7,8.203649907418991e-7,8.477104904332957e-6,8.477104904332957e-6,8.203646542082055e-7,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2026,1,0.06705690518671184,3.858537867424856e-4,2.4732592292964206e-5,0.6281034622015411,1.0346927801457857,0.25,31,3,2.487736644616351e-7,7.463209933849053e-7,7.711983598310687e-6,7.711983598310687e-6,7.463207148949991e-7,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2026,2,0.06705690518671184,3.858537867424856e-4,2.577531730063587e-5,0.6545846179366359,1.0346927801457857,0.25,28,3,2.592619512579229e-7,7.777858537737687e-7,7.259334635221842e-6,7.259334635221842e-6,7.777855512980381e-7,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2026,3,0.06705690518671184,3.858537867424856e-4,2.5662117289493303e-5,0.6517097770197132,1.0346927801457857,0.25,31,3,2.5812332489577464e-7,7.74369974687324e-7,8.001823071769015e-6,8.001823071769015e-6,7.743696748274687e-7,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2026,4,0.06705690518671184,3.858537867424856e-4,3.1554201744388166e-5,0.8013462854757657,1.0346927801457857,0.25,30,3,3.173890671923722e-7,9.521672015771167e-7,9.521672015771166e-6,9.521672015771166e-6,9.521667482248475e-7,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2026,5,0.06705690518671184,3.858537867424856e-4,4.3440194156363354e-5,1.103207914941687,1.0346927801457857,0.25,31,3,4.369447471253416e-7,1.310834241376025e-6,1.354528716088559e-5,1.354528716088559e-5,1.3108333822842155e-6,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2026,6,0.06705690518671184,3.858537867424856e-4,4.9196681188523605e-05,1.2494033544433176,1.0346927801457857,0.25,30,3,4.948465778939576e-7,1.4845397336818727e-6,1.4845397336818728e-5,1.4845397336818728e-5,1.4845386318018683e-6,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2026,7,0.06705690518671184,3.858537867424856e-4,5.6454312175824306e-5,1.4337240087847871,1.0346927801457857,0.25,31,3,5.678477188432923e-7,1.703543156529877e-6,1.760327928414206e-5,1.760327928414206e-5,1.703541705477818e-6,0.15,0.6
